0	0.7373467227515078	0.9960566784400852	0.9404717091332468	0.7982393377752397	0.2792566195983174	0.2310866903479979	0.4305633110664724	0.019500574461140507	0.38330838510053544	0.3075967600505827
1	0.6051827750834027	0.22817425887745024	0.2118081815869598	0.5813894630655506	0.2848184105650783	0.0900298044700536	0.23815163766664216	0.3318069022416099	0.38874878919893685	0.27540692738795325
2	0.23341409341744546	0.28406101767424385	0.2597510107510489	0.9176403556090531	0.9839241758628093	0.3511815263114706	0.14065896537187783	0.6196745149548307	0.9073303245442766	0.5329262507419892
3	0.9653410427108059	0.07622944469869575	0.6492634436428403	0.02648719481886974	0.1246112198749928	0.17282179457548563	0.13628372014207557	0.6738778459305675	0.22828352548000208	0.30117822485538814
4	0.39778353210614115	0.15082603619152668	0.8933149420093958	0.8023025977762877	0.21006433990114515	0.7809934759564691	0.2930586143223559	0.0072240770437698165	0.7355544066371486	0.5184323766458928
5	0.5263756635557277	0.5981414162425085	0.5272573784268095	0.9052580848590958	0.5924488257283975	0.8138820330092293	0.5632573042201977	0.35984194667232083	0.6332558230950313	0.6734083382498784
6	0.8595871453929015	0.5838412548829003	0.2576594083078043	0.3226826760676975	0.5332472273846443	0.5382307149600083	0.6716557624244849	0.046741108163396716	0.4117002278426959	0.0703890460662494
7	0.677859683392387	0.31019116634484767	0.7536313731730182	0.6756111068499988	0.3375009874693474	0.06766654053679355	0.6710083017974464	0.6232944235011642	0.2443219883441261	0.8611498184959953
8	0.6443298538279254	0.6200140871991694	0.9692407198225863	0.18016671678044083	0.06460278811708531	0.8224213661268697	0.6914309548700657	0.8740508682913527	0.3062936786228766	0.48483944941387613
9	0.9305583846774111	0.956254764341281	0.9556511731799869	0.06539074245174492	0.40994600373190315	0.5347990739547924	0.5616900992433416	0.9397066139174524	0.3109548993494232	0.5742096890473746
